Up or Down,open,high,low,close,Consensus Estimate Revenue,Actual Revenue,Retained Earnings,Consensus Estimat Earnings Per share,Earnings Per Share,return on Assets,Gross Profit,Net Income,Gross Margin,Profit Margin,Working Capital,Current Ratio (CA/CL),Debt-To-Assets Ratio
0,39.72999954,40.65999985,36.08000183,38.43999863,4279.526,4264,-1232,0.246,0.27,10.645432,23.428705,143,23.428705,2.767355,414,1.116586877,0.750127486
0,37.97000122,39,35.75,35.84000015,4279.526,4264,-1232,0.246,0.27,10.645432,23.428705,143,23.428705,2.767355,414,1.116586877,0.750127486
0,35.29000092,39.72000122,34.68000031,35.02999878,4279.526,4264,-1232,0.246,0.27,10.645432,23.428705,143,23.428705,2.767355,414,1.116586877,0.750127486
1,36.38999939,39,35.72000122,37.86999893,4279.526,4264,-1232,0.246,0.27,10.645432,23.428705,143,23.428705,2.767355,414,1.116586877,0.750127486
1,38.79000092,43.43999863,38.70000076,42.5,4279.526,4264,-1232,0.246,0.27,10.645432,23.428705,143,23.428705,2.767355,414,1.116586877,0.750127486
0,42.09000015,42.88999939,39.61000061,42.18999863,4279.526,4264,-1232,0.246,0.27,10.645432,23.428705,143,23.428705,2.767355,414,1.116586877,0.750127486
1,40.86999893,44,40.29000092,43.95999908,4279.526,4264,-1232,0.246,0.27,10.645432,23.428705,143,23.428705,2.767355,414,1.116586877,0.750127486
0,44.02999878,44.09999847,42.22000122,42.70000076,4279.526,4264,-1232,0.246,0.27,10.645432,23.428705,143,23.428705,2.767355,414,1.116586877,0.750127486
0,42,43.25999832,40.38000107,40.47000122,4279.526,4264,-1232,0.246,0.27,10.645432,23.428705,143,23.428705,2.767355,414,1.116586877,0.750127486
1,41.38999939,41.70999908,38.81999969,41.18999863,4279.526,4264,-1232,0.246,0.27,10.645432,23.428705,143,23.428705,2.767355,414,1.116586877,0.750127486
1,40.15999985,45.88000107,40.04999924,45.20999908,4279.526,4264,-1232,0.246,0.27,10.645432,23.428705,143,23.428705,2.767355,414,1.116586877,0.750127486
1,45.93999863,50.5,45.75,47.31999969,4279.526,4264,-1232,0.246,0.27,10.645432,23.428705,143,23.428705,2.767355,414,1.116586877,0.750127486
1,45.88999939,48.49000168,43.29999924,48.25999832,4279.526,4264,-1232,0.246,0.27,10.645432,23.428705,143,23.428705,2.767355,414,1.116586877,0.750127486
1,49.15000153,52.13999939,47.36000061,51.40999985,4279.526,4264,-1232,0.246,0.27,10.645432,23.428705,143,23.428705,2.767355,414,1.116586877,0.750127486
0,49.81000137,54.47999954,49.70000076,51.25,4279.526,4264,-1232,0.246,0.27,10.645432,23.428705,143,23.428705,2.767355,414,1.116586877,0.750127486
0,51.45999908,51.5,48.34000015,49.70000076,4279.526,4264,-1232,0.246,0.27,10.645432,23.428705,143,23.428705,2.767355,414,1.116586877,0.750127486
0,49.33000183,50.49000168,48.16999817,48.25,4279.526,4264,-1232,0.246,0.27,10.645432,23.428705,143,23.428705,2.767355,414,1.116586877,0.750127486
1,47.52000046,51.38000107,47.52000046,51.25,4279.526,4264,-1232,0.246,0.27,10.645432,23.428705,143,23.428705,2.767355,414,1.116586877,0.750127486
0,50.65000153,50.95000076,48.15000153,48.84999847,4279.526,4264,-1232,0.246,0.27,10.645432,23.428705,143,23.428705,2.767355,414,1.116586877,0.750127486
1,49.61999893,52.95999908,49.29000092,52.63000107,4279.526,4264,-1232,0.246,0.27,10.645432,23.428705,143,23.428705,2.767355,414,1.116586877,0.750127486
1,52.25999832,54.77000046,51.52999878,53.18000031,4279.526,4264,-1232,0.246,0.27,10.645432,23.428705,143,23.428705,2.767355,414,1.116586877,0.750127486
0,53,54.84999847,51.20000076,52.08000183,4279.526,4264,-1232,0.246,0.27,10.645432,23.428705,143,23.428705,2.767355,414,1.116586877,0.750127486
0,51.59000015,52.99000168,50.91999817,51.56000137,4279.526,4264,-1232,0.246,0.27,10.645432,23.428705,143,23.428705,2.767355,414,1.116586877,0.750127486
0,51.59999847,52.15000153,48.47000122,49.84000015,4279.526,4264,-1232,0.246,0.27,10.645432,23.428705,143,23.428705,2.767355,414,1.116586877,0.750127486
1,50.11999893,51.61000061,50.11999893,51.08000183,4279.526,4264,-1232,0.246,0.27,10.645432,23.428705,143,23.428705,2.767355,414,1.116586877,0.750127486
1,51.65999985,51.95000076,51.00999832,51.43999863,4279.526,4264,-1232,0.246,0.27,10.645432,23.428705,143,23.428705,2.767355,414,1.116586877,0.750127486
1,53.79000092,53.95000076,51.54999924,51.77999878,4279.526,4264,-1232,0.246,0.27,10.645432,23.428705,143,23.428705,2.767355,414,1.116586877,0.750127486
0,51.43000031,51.77000046,48.56000137,49.40000153,4279.526,4264,-1232,0.246,0.27,10.645432,23.428705,143,23.428705,2.767355,414,1.116586877,0.750127486
1,49.50999832,51.20999908,48.74000168,50.75999832,4279.526,4264,-1232,0.246,0.27,10.645432,23.428705,143,23.428705,2.767355,414,1.116586877,0.750127486
1,50.74000168,51.68999863,49.90999985,51.27999878,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
1,51.34999847,54.52999878,51.06999969,54.36000061,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
0,55.72999954,55.74000168,53.02999878,54.06000137,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
1,54.54999924,58.22000122,53.75,57.36000061,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
0,56.29000092,56.95000076,55.34999847,56.20000076,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
1,54.99000168,57.31999969,54.58000183,57.15999985,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
0,56.91999817,57,54.70000076,55.50999832,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
0,54.11999893,54.29999924,50.86999893,51.91999817,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
0,50.95999908,53.29000092,50.75,51.45000076,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
0,50.09999847,50.09999847,48.13999939,48.49000168,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
1,48.56000137,52.22999954,47.63000107,51.43999863,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
1,51.79999924,52.33000183,49.52999878,51.59000015,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
0,50.75,51.70000076,48.27000046,48.43999863,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
1,49.31000137,50.68999863,48.25,50.54000092,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
0,49.41999817,50.88000107,48.25999832,49.93999863,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
1,48.90000153,51.41999817,48.45000076,50.63000107,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
0,50.18000031,50.88999939,48.52000046,49.63000107,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
0,49.29999924,50.41999817,47.72000122,48.43999863,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
1,49.72000122,51.49000168,48.97000122,50.36000061,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
0,49.95999908,51.84999847,49.13999939,50,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
1,57.36000061,59.74000168,57.24000168,58.81999969,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
1,58.56999969,62,58.13000107,61.15000153,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
1,60.86999893,64.19999695,60,63.59000015,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
0,63.38000107,63.43999863,60.83000183,61.06000137,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
1,61.15000153,63.81000137,60.63000107,63.18000031,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
1,63.18000031,67,63.18000031,66.55000305,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
1,66.55999756,67.36000061,65.37999725,66.70999908,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
0,66.15000153,67.23000336,63.06999969,63.31000137,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
1,63.09999847,64.90000153,62.25,64.34999847,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
0,63.25,64.25,61.70999908,63.95999908,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
0,63.97000122,64.68000031,62.86999893,63.25999832,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
0,61.66999817,62.65000153,61.18000031,61.66999817,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
1,62.27000046,62.77999878,60.52000046,62.34999847,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
0,62.84000015,64.18000031,61.66999817,61.95000076,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
1,61.06999969,64.15000153,60.84000015,63.86000061,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
0,64.16000366,64.91000366,61.52000046,61.70999908,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
1,61.97000122,66.09999847,61.88999939,65.59999847,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
0,64.90000153,65.75,62.81999969,63.70999908,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
0,64.12000275,64.73000336,62.34000015,62.34000015,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
1,61.25999832,65.08000183,60.93999863,64.79000092,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
0,63.93999863,65.51999664,61.50999832,61.99000168,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
0,62.75,63.29000092,61.29999924,61.70000076,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
1,62.79999924,65.79000092,62.40000153,64.80999756,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
0,64.12000275,65.80000305,63.59999847,64.76999664,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
0,65.19999695,65.5,59.81999969,61.68999863,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
0,62.20000076,64.02999878,60.15000153,60.49000168,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
1,62.49000168,65.90000153,61.77999878,65.70999908,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
1,66.23999786,69.37000275,65.26999664,68.54000092,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
1,68.34999847,69.87000275,67.25,69.58000183,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
0,69.63999939,69.73999786,67.52999878,68.62999725,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
0,68.55999756,69.29000092,66.68000031,66.98000336,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
1,67.37000275,71.70999908,67,71.34999847,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
0,70.97000122,73.91000366,70.12999725,71.25,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
0,71.40000153,71.91000366,69.23999786,70.09999847,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
0,70.38999939,70.88999939,69.08000183,69.95999908,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
1,71.36000061,75.61000061,70.69999695,75.58000183,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
0,74.84999847,75,72.30999756,72.80999756,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
0,73.08999634,73.94999695,69.83999634,72.40000153,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
1,73.47000122,74.98000336,72.63999939,73.69000244,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
0,71.61000061,72.29000092,70.09999847,70.51999664,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
1,70.40000153,71.66999817,69.75,71.44000244,6467.208,6704,-1074,0.384,0.52,11.410829,20.107399,158,20.107399,3.356205,1020,1.317164179,0.647263524
1,72.61000061,74.5,72.12000275,73.44000244,4759.348,4889,-955,0.31,0.41,11.194564,23.481285,118,23.481285,3.593782,1286,1.409033079,0.615138593
1,73.01999664,75.08999634,71.70999908,73.5,4759.348,4889,-955,0.31,0.41,11.194564,23.481285,118,23.481285,3.593782,1286,1.409033079,0.615138593
1,73.62999725,77.23999786,73.44000244,76.33999634,4759.348,4889,-955,0.31,0.41,11.194564,23.481285,118,23.481285,3.593782,1286,1.409033079,0.615138593
1,76.41999817,78.31999969,75.5,78.16999817,4759.348,4889,-955,0.31,0.41,11.194564,23.481285,118,23.481285,3.593782,1286,1.409033079,0.615138593
0,77.26000214,78.36000061,76,77.98999786,4759.348,4889,-955,0.31,0.41,11.194564,23.481285,118,23.481285,3.593782,1286,1.409033079,0.615138593
0,76.97000122,77.08000183,74.87999725,75.51000214,4759.348,4889,-955,0.31,0.41,11.194564,23.481285,118,23.481285,3.593782,1286,1.409033079,0.615138593
1,75.93000031,77.11000061,74.56999969,76.98000336,4759.348,4889,-955,0.31,0.41,11.194564,23.481285,118,23.481285,3.593782,1286,1.409033079,0.615138593
1,77.51000214,80,77.26000214,79.76999664,4759.348,4889,-955,0.31,0.41,11.194564,23.481285,118,23.481285,3.593782,1286,1.409033079,0.615138593
0,79.83999634,79.97000122,77.84999847,78.94000244,4759.348,4889,-955,0.31,0.41,11.194564,23.481285,118,23.481285,3.593782,1286,1.409033079,0.615138593
0,78,79.45999908,76.94000244,77.22000122,4759.348,4889,-955,0.31,0.41,11.194564,23.481285,118,23.481285,3.593782,1286,1.409033079,0.615138593
0,75.5,75.80999756,73.51000214,74.70999908,4759.348,4889,-955,0.31,0.41,11.194564,23.481285,118,23.481285,3.593782,1286,1.409033079,0.615138593
1,75.33000183,77.48000336,75.16000366,77.25,4759.348,4889,-955,0.31,0.41,11.194564,23.481285,118,23.481285,3.593782,1286,1.409033079,0.615138593
1,76.77999878,78.72000122,75.87999725,78.05000305,4759.348,4889,-955,0.31,0.41,11.194564,23.481285,118,23.481285,3.593782,1286,1.409033079,0.615138593
0,78.44000244,79.79000092,76.83000183,77.56999969,4759.348,4889,-955,0.31,0.41,11.194564,23.481285,118,23.481285,3.593782,1286,1.409033079,0.615138593
1,77.33000183,79.09999847,77.29000092,78.73999786,4759.348,4889,-955,0.31,0.41,11.194564,23.481285,118,23.481285,3.593782,1286,1.409033079,0.615138593
1,78.16999817,82.18000031,77.80999756,79.19999695,4759.348,4889,-955,0.31,0.41,11.194564,23.481285,118,23.481285,3.593782,1286,1.409033079,0.615138593
1,81.33000183,82.05999756,79.08000183,80.61000061,4759.348,4889,-955,0.31,0.41,11.194564,23.481285,118,23.481285,3.593782,1286,1.409033079,0.615138593
1,82.02999878,86.68000031,80.73000336,84.45999908,4759.348,4889,-955,0.31,0.41,11.194564,23.481285,118,23.481285,3.593782,1286,1.409033079,0.615138593
0,83.87999725,84.98000336,82.20999908,83.12000275,4759.348,4889,-955,0.31,0.41,11.194564,23.481285,118,23.481285,3.593782,1286,1.409033079,0.615138593
0,82.68000031,85.34999847,82.40000153,82.40000153,4759.348,4889,-955,0.31,0.41,11.194564,23.481285,118,23.481285,3.593782,1286,1.409033079,0.615138593
0,82.98999786,82.98999786,79.26000214,79.79000092,4759.348,4889,-955,0.31,0.41,11.194564,23.481285,118,23.481285,3.593782,1286,1.409033079,0.615138593
1,80.93000031,82.66999817,79.88999939,80.51999664,4759.348,4889,-955,0.31,0.41,11.194564,23.481285,118,23.481285,3.593782,1286,1.409033079,0.615138593
0,80.37999725,80.37999725,77.84999847,78.95999908,4759.348,4889,-955,0.31,0.41,11.194564,23.481285,118,23.481285,3.593782,1286,1.409033079,0.615138593
1,80.26000214,81.34999847,78.84999847,79.76999664,4759.348,4889,-955,0.31,0.41,11.194564,23.481285,118,23.481285,3.593782,1286,1.409033079,0.615138593
1,81.01000214,82,80.19000244,81.90000153,4759.348,4889,-955,0.31,0.41,11.194564,23.481285,118,23.481285,3.593782,1286,1.409033079,0.615138593
1,82.87999725,83.59999847,79.66000366,81.98999786,4759.348,4889,-955,0.31,0.41,11.194564,23.481285,118,23.481285,3.593782,1286,1.409033079,0.615138593
0,82.73000336,82.75,77.87999725,79.27999878,4759.348,4889,-955,0.31,0.41,11.194564,23.481285,118,23.481285,3.593782,1286,1.409033079,0.615138593
0,79.69000244,80.23000336,76.30999756,77.94999695,4759.348,4889,-955,0.31,0.41,11.194564,23.481285,118,23.481285,3.593782,1286,1.409033079,0.615138593
1,76.80000305,79.84999847,76.01000214,78.61000061,4759.348,4889,-955,0.31,0.41,11.194564,23.481285,118,23.481285,3.593782,1286,1.409033079,0.615138593
0,78.69999695,78.97000122,76.52999878,77.93000031,4759.348,4889,-955,0.31,0.41,11.194564,23.481285,118,23.481285,3.593782,1286,1.409033079,0.615138593
0,76.25,76.65000153,74.01000214,74.19000244,4759.348,4889,-955,0.31,0.41,11.194564,23.481285,118,23.481285,3.593782,1286,1.409033079,0.615138593
1,73.79000092,76.05999756,73.30999756,75.11000061,4759.348,4889,-955,0.31,0.41,11.194564,23.481285,118,23.481285,3.593782,1286,1.409033079,0.615138593
0,74.54000092,76.20999908,73.41999817,73.59999847,4759.348,4889,-955,0.31,0.41,11.194564,23.481285,118,23.481285,3.593782,1286,1.409033079,0.615138593
1,73.95999908,75.95999908,73.09999847,75.94999695,4759.348,4889,-955,0.31,0.41,11.194564,23.481285,118,23.481285,3.593782,1286,1.409033079,0.615138593
1,75.43000031,78.95999908,75.12000275,77.87000275,4759.348,4889,-955,0.31,0.41,11.194564,23.481285,118,23.481285,3.593782,1286,1.409033079,0.615138593
1,78.5,81.11000061,77.41999817,77.97000122,4759.348,4889,-955,0.31,0.41,11.194564,23.481285,118,23.481285,3.593782,1286,1.409033079,0.615138593
0,76.75,77.97000122,75.40000153,75.95999908,4759.348,4889,-955,0.31,0.41,11.194564,23.481285,118,23.481285,3.593782,1286,1.409033079,0.615138593
0,76.09999847,77.04000092,75.01999664,75.63999939,4759.348,4889,-955,0.31,0.41,11.194564,23.481285,118,23.481285,3.593782,1286,1.409033079,0.615138593
1,75.02999878,78.48000336,74.55000305,78.38999939,4759.348,4889,-955,0.31,0.41,11.194564,23.481285,118,23.481285,3.593782,1286,1.409033079,0.615138593
0,78.51000214,79.5,76.75,77.09999847,4759.348,4889,-955,0.31,0.41,11.194564,23.481285,118,23.481285,3.593782,1286,1.409033079,0.615138593
1,77.69999695,79.09999847,75.87999725,77.65000153,4759.348,4889,-955,0.31,0.41,11.194564,23.481285,118,23.481285,3.593782,1286,1.409033079,0.615138593
1,77.72000122,78.01000214,76.40000153,77.98999786,4759.348,4889,-955,0.31,0.41,11.194564,23.481285,118,23.481285,3.593782,1286,1.409033079,0.615138593
1,78.20999908,84.80000305,77.48999786,83.05000305,4759.348,4889,-955,0.31,0.41,11.194564,23.481285,118,23.481285,3.593782,1286,1.409033079,0.615138593
1,82.41999817,85.44999695,82.09999847,84.93000031,4759.348,4889,-955,0.31,0.41,11.194564,23.481285,118,23.481285,3.593782,1286,1.409033079,0.615138593
1,83.30999756,85.70999908,83.12999725,85.68000031,4759.348,4889,-955,0.31,0.41,11.194564,23.481285,118,23.481285,3.593782,1286,1.409033079,0.615138593
0,85.41999817,86.40000153,84.56999969,85.51999664,4759.348,4889,-955,0.31,0.41,11.194564,23.481285,118,23.481285,3.593782,1286,1.409033079,0.615138593
1,86.29000092,87.94999695,85.30000305,87.55999756,4759.348,4889,-955,0.31,0.41,11.194564,23.481285,118,23.481285,3.593782,1286,1.409033079,0.615138593
